Date,Target,Weekday,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Spc dag pos aanloop,Spc dag pos,Spc dag neg
28-07-14,26938,maandag,20,330,198,8840,23991,3462.19,6640,98970,33525,,,
29-07-14,16435,dinsdag,21,444,54,11261,35732,3136.76,6050,1137972,324706,,,
30-07-14,16289,woensdag,18,594,0,9170,25543,3106.97,5842,0,0,,,
31-07-14,16471,donderdag,19,624,0,7991,21509,3027.01,5517,0,0,,,
01-08-14,17982,vrijdag,20,582,0,7009,19159,2570.62,4950,0,0,,,
02-08-14,,zaterdag,21,468,144,3733,13738,2004.85,3557,0,0,,,
03-08-14,1887,zondag,20,510,0,5337,15794,2641.55,4432,0,0,,,
04-08-14,25027,maandag,18,504,0,8172,22908,3642.24,6281,67334,18428,,,
05-08-14,16115,dinsdag,18,714,0,8223,27834,3431.21,6088,588414,164822,,,
06-08-14,14769,woensdag,18,180,270,8173,24151,3837.25,6515,1324,442,,,
07-08-14,15847,donderdag,18,288,84,7459,20967,3268.93,5683,1388,453,,,
08-08-14,18643,vrijdag,19,66,270,6832,20034,3037.81,5641,1682,676,,,
09-08-14,,zaterdag,19,486,96,3470,13751,2161.72,3960,1801,784,,,
10-08-14,1918,zondag,18,138,276,6001,18708,3344.86,5623,2128,823,,,
11-08-14,27412,maandag,17,594,18,8527,24772,4191.52,7156,94338,25949,,,
12-08-14,15495,dinsdag,16,630,36,9931,33398,3929.81,7120,1134856,243073,,,
13-08-14,15286,woensdag,17,666,66,8641,24350,3373.07,6164,832,410,,,
14-08-14,17073,donderdag,16,324,114,8494,23549,3576.53,6635,784,341,,,
15-08-14,19102,vrijdag,16,534,120,7642,21040,3201.13,5755,1277,640,,,
16-08-14,4,zaterdag,16,324,18,3645,14437,2210.09,3930,1516,636,,,
17-08-14,2117,zondag,15,54,312,6712,19653,3351.66,5922,2327,981,,,
18-08-14,27702,maandag,14,402,162,8859,25027,4132.45,7397,67925,18261,,,
19-08-14,15858,dinsdag,12,336,240,8976,32182,4026.02,7402,577386,159780,,,
20-08-14,15087,woensdag,13,378,12,8519,24998,4019.54,7232,2478,907,,,
21-08-14,15974,donderdag,14,426,0,8350,23619,3884.06,7052,2603,961,,,
22-08-14,19093,vrijdag,14,246,108,7917,22583,3757.74,6975,3446,1360,,,
23-08-14,,zaterdag,13,504,48,3685,14576,2464.34,4380,1661,651,,,
24-08-14,2044,zondag,13,606,42,6123,18802,3392.81,5788,2442,1032,,,
25-08-14,29502,maandag,13,18,516,12424,36916,4553.21,8017,1220275,282449,,,
26-08-14,17354,dinsdag,14,84,468,10574,28202,4386.06,7926,3232,1255,,,
27-08-14,15921,woensdag,14,666,0,9151,24273,3911.9,7125,0,0,,,
28-08-14,18689,donderdag,17,282,30,9454,25067,4171.32,7582,2497,883,,,
29-08-14,22828,vrijdag,17,510,0,11010,30990,3556.65,6655,1205949,264122,,,
30-08-14,,zaterdag,16,72,186,5134,18245,2702.35,4836,1699,686,,,
31-08-14,2090,zondag,15,348,72,8615,22719,3780.41,6690,2401,949,,,
01-09-14,31471,maandag,15,390,0,10839,38599,4438.08,7851,1121514,305380,,,
02-09-14,15810,dinsdag,17,456,0,9185,26496,3823.38,6946,2780,1038,,,
03-09-14,15715,woensdag,16,582,0,8790,23372,4109.87,7144,2529,884,,,
04-09-14,16755,donderdag,18,672,0,8310,21726,3888.09,6978,2634,925,,,
05-09-14,19343,vrijdag,18,24,0,7455,20094,3538.68,6376,3548,1381,,,
06-09-14,,zaterdag,17,0,0,3485,13246,2444.01,4193,1735,726,,,
07-09-14,1905,zondag,17,306,0,5798,16214,3160.39,5472,1985,767,,,
08-09-14,28144,maandag,14,678,0,12970,35010,4860.52,8635,1114181,267072,,,
09-09-14,17753,dinsdag,15,24,0,10680,30911,5836.85,9978,3160,1060,,,
10-09-14,17720,woensdag,14,216,0,10031,29012,5833.08,9881,2711,995,,,
11-09-14,18054,donderdag,16,480,0,9227,24920,5772.95,9350,2696,994,,,
12-09-14,18740,vrijdag,16,612,0,7701,21117,5259.87,7992,3422,1442,,,
13-09-14,,zaterdag,17,444,0,3631,14441,3997.4,5794,1849,808,,,
14-09-14,1856,zondag,16,276,0,6716,19423,5360.76,7886,2052,783,,,
15-09-14,28362,maandag,17,498,0,10327,25654,6861.16,10020,3500,1235,,,
16-09-14,15914,dinsdag,18,348,0,9224,22926,5670.23,8442,2822,1014,,,
17-09-14,19205,woensdag,18,666,0,14675,33661,5634.56,8991,1105252,235141,,,
18-09-14,16951,donderdag,19,594,0,7518,21781,4624.31,7301,3314,1002,,,
19-09-14,17938,vrijdag,18,228,0,6555,20510,3790.92,6679,4060,1319,,,
20-09-14,,zaterdag,18,234,0,3180,14259,3007.44,4847,2258,763,,,
21-09-14,2290,zondag,16,360,72,7556,35302,4516.17,7580,1233272,291550,,,
22-09-14,27213,maandag,13,396,0,10007,29818,5679.04,9454,4668,1744,,,
23-09-14,16953,dinsdag,13,306,0,9157,25964,5576.14,8507,,,,,
24-09-14,16838,woensdag,13,54,258,9731,26598,5210.09,8869,2767,1019,,,
25-09-14,16783,donderdag,14,294,0,8626,24710,4754.06,8059,2753,1017,,,
26-09-14,20273,vrijdag,15,30,48,7703,21144,4256.21,7189,4021,1378,Broer en zussen dag,,
27-09-14,1,zaterdag,13,342,0,3033,12664,2756.45,4276,2602,969,Broer en zussen dag,,
28-09-14,2311,zondag,15,468,0,9775,34335,3770.43,6118,1230704,319273,Broer en zussen dag,,
29-09-14,28920,maandag,16,120,348,12621,32944,5528.66,9180,,,Broer en zussen dag,,
30-09-14,17965,dinsdag,16,336,24,10793,27829,5159.21,8524,3486,1156,,Broer en zussen dag,
01-10-14,16451,woensdag,16,180,0,9866,27090,5066.97,8463,3895,1371,,,
02-10-14,17055,donderdag,16,60,54,10217,33317,4888.3,8196,1246423,280937,,,
03-10-14,19649,vrijdag,15,528,0,8203,21766,3902.58,6280,3156,1065,,,
04-10-14,,zaterdag,16,462,162,3584,13712,2603.14,4101,2721,971,,,
05-10-14,2195,zondag,13,0,0,7003,19079,3895.13,6548,2904,1071,,,
06-10-14,28680,maandag,14,6,72,10289,25540,5343.88,8772,62974,18411,,,
07-10-14,17874,dinsdag,12,228,342,12412,35118,5194.52,8319,1183479,276775,,,
08-10-14,18018,woensdag,13,42,132,10174,27452,4568.98,7971,5556,2111,,,
09-10-14,16879,donderdag,15,282,0,8945,23108,3932.1,6991,3790,1359,,,
10-10-14,18604,vrijdag,13,420,0,7789,21426,3410.9,6124,3900,1417,,,
11-10-14,,zaterdag,11,102,222,3608,12949,2265.24,3902,2757,1062,,,
12-10-14,1974,zondag,12,246,168,5968,16015,2940.12,5335,3395,1276,,,
13-10-14,24632,maandag,15,84,72,9576,24340,4559.77,8064,72088,22277,,,
14-10-14,16336,dinsdag,12,0,186,9526,30117,4176.96,7578,580545,183629,,,
15-10-14,15016,woensdag,14,360,180,8588,22827,4074.07,7264,4206,1517,,,
16-10-14,14669,donderdag,14,276,186,8001,20605,3777.45,7013,4720,1355,,,
17-10-14,17173,vrijdag,15,240,18,7025,18268,3063.9,5923,3958,1502,,,
18-10-14,,zaterdag,17,432,0,3026,11487,1942.73,3614,2392,839,,,
19-10-14,1936,zondag,17,216,0,5485,15490,2879.09,5340,3267,1297,,,
20-10-14,23614,maandag,15,330,12,8990,25211,4394.35,7768,4204,1484,,,
21-10-14,23387,dinsdag,11,18,684,20255,44757,4045.74,8377,1121877,257214,,,
22-10-14,19348,woensdag,10,222,240,8315,23219,3811.8,6974,3693,1221,,,
23-10-14,16463,donderdag,12,78,0,7707,20703,3655.35,6605,3688,1316,,,
24-10-14,18097,vrijdag,12,0,480,7281,19505,3368.2,6308,4185,1616,,,
25-10-14,1,zaterdag,13,24,18,3244,12979,2183.25,4084,2520,1031,,,
26-10-14,2230,zondag,13,168,0,6411,17914,3113.95,5878,3511,1405,,,
27-10-14,25119,maandag,13,498,0,9149,23298,4422.98,8225,4201,1593,,,
28-10-14,16645,dinsdag,10,342,0,9778,34931,4132.84,7742,1115184,256913,,,
29-10-14,16130,woensdag,11,0,66,9461,27020,4383.96,8141,3936,1389,,,
30-10-14,16457,donderdag,13,60,18,9597,30101,4174.48,7609,1080512,220429,,,
31-10-14,18740,vrijdag,14,90,0,7790,22748,3512.73,6300,3948,1508,,,
01-11-14,,zaterdag,14,492,0,3065,12616,1957.14,3666,2839,1154,,,
02-11-14,2115,zondag,15,462,78,6302,17705,2999.2,5768,2917,1140,,,
03-11-14,24229,maandag,13,30,462,9876,25580,4464.64,8247,68368,19564,,,
04-11-14,16424,dinsdag,9,0,42,10200,35270,4025.03,7768,1019908,235470,,,
05-11-14,14979,woensdag,6,0,0,8960,24857,4170.48,7372,4013,1379,,,
06-11-14,15529,donderdag,6,18,0,7989,21495,3605.11,6581,3804,1349,,,
07-11-14,17400,vrijdag,8,12,90,7598,19719,3203.68,6095,4092,1560,,,
08-11-14,,zaterdag,10,480,0,3345,12947,2163.61,3845,2810,1133,,,
09-11-14,2156,zondag,10,300,60,5928,17233,3151.68,5805,3297,1253,,,
10-11-14,26041,maandag,10,420,126,9347,23489,4390.27,7873,4127,1519,,,
11-11-14,16368,dinsdag,10,324,0,11422,32681,4433.47,7592,1080364,255299,,,
12-11-14,15957,woensdag,9,30,48,9746,30178,4728.73,8079,3701,1286,,,
13-11-14,16000,donderdag,8,420,0,8311,24997,3946.41,6881,3554,1292,,,
14-11-14,17520,vrijdag,10,78,258,6921,21296,3164.73,6307,3937,1493,,,
15-11-14,,zaterdag,10,0,456,3436,16059,2287.16,4290,2628,1045,,,
16-11-14,2367,zondag,8,0,1050,6744,19730,3483.56,6713,3379,1470,,,
17-11-14,28586,maandag,10,210,18,9437,29044,4466.8,8339,4291,1605,,,
18-11-14,16075,dinsdag,8,0,0,9052,36513,4529.5,8229,1075004,249472,,,
19-11-14,15433,woensdag,8,0,0,8317,27109,4113.61,7826,8696,3591,,,
20-11-14,15447,donderdag,7,0,0,7532,24361,3885.77,7326,4010,1491,,,
21-11-14,16711,vrijdag,5,420,0,6710,19737,3417.84,6552,3839,1417,,,
22-11-14,,zaterdag,8,258,0,3042,13453,2421.26,4410,2647,994,,,
23-11-14,2367,zondag,11,300,180,6028,19297,3593.32,6815,3163,1195,,,
24-11-14,28841,maandag,7,342,174,9219,26543,5107.09,9121,111242,32993,,,
25-11-14,17004,dinsdag,4,264,0,9183,38738,4872.65,9029,1010979,226448,,,
26-11-14,18411,woensdag,5,0,30,8540,27764,5081.57,9383,,,,,
27-11-14,18808,donderdag,7,12,300,7992,24923,4649.71,8592,,,,,
28-11-14,17918,vrijdag,6,96,0,7038,21843,4234.32,7543,3229,1413,,,
29-11-14,1,zaterdag,3,354,0,3129,15488,3050.25,5392,,,,,
30-11-14,2413,zondag,3,0,0,5686,21231,4617.18,8299,,,,,
01-12-14,35569,maandag,2,0,0,9165,28862,5901.31,10517,129824,38270,Sinterklaas,,
02-12-14,23717,dinsdag,1,0,36,9655,34845,5756.89,10179,980859,242167,Sinterklaas,,
03-12-14,23421,woensdag,-1,0,0,8759,34795,5659.71,9572,92,79,Sinterklaas,,
04-12-14,25513,donderdag,0,0,0,7928,27922,4911.26,8364,5256,1724,Sinterklaas,,
05-12-14,23416,vrijdag,4,90,108,6005,20815,3866.06,6497,3902,1462,,Sinterklaas,
06-12-14,,zaterdag,3,336,0,3184,16851,3832.05,5411,2746,1010,,,
07-12-14,2673,zondag,3,0,330,6578,26500,6985.57,10080,3487,1289,,,
08-12-14,63953,maandag,3,138,132,9535,33597,8235.66,12077,87013,23234,,,
09-12-14,34501,dinsdag,2,222,0,10597,70984,8869.84,12047,986893,234198,Kerst,,
10-12-14,39489,woensdag,7,276,396,10040,42867,9646.05,12422,3682,1206,Kerst,,
11-12-14,44722,donderdag,7,48,414,10793,52348,9844.92,12592,1043727,239532,Kerst,,
12-12-14,48726,vrijdag,8,0,768,9219,42092,9199.84,11711,3936,1563,Kerst,,
13-12-14,,zaterdag,5,0,0,5116,30691,8469.62,9511,2891,1078,Kerst,,
14-12-14,7262,zondag,3,402,0,10046,44859,11870.36,14605,303031,77506,Kerst,,
15-12-14,136629,maandag,6,66,420,13095,57095,13240.24,17515,668615,113092,Kerst,,
16-12-14,64403,dinsdag,5,174,84,11517,54073,14305.81,16615,2391,765,Kerst,,
17-12-14,72174,woensdag,8,0,414,12765,59678,20910.15,19220,3810,1277,Kerst,,
18-12-14,74047,donderdag,12,0,324,12158,59743,17844.54,16790,1050374,224471,Kerst,,
19-12-14,69931,vrijdag,9,156,498,10814,49456,15025,15003,3574,1241,Kerst,,
20-12-14,50,zaterdag,8,42,60,7455,41227,12924.1,12295,3196,1429,Kerst,,
21-12-14,11616,zondag,8,30,0,12460,57842,12524.95,14380,1064577,237309,Kerst,,
22-12-14,159481,maandag,11,0,102,14349,56074,14166.57,16466,4132,1381,Kerst,,
23-12-14,45384,dinsdag,11,252,0,9122,44171,9736.67,12389,3948,1435,Kerst,,
24-12-14,18236,woensdag,8,0,432,3789,32594,3091.22,6625,3667,1139,Kerst,,
25-12-14,65,donderdag,5,126,66,1469,15809,1288.52,2782,3618,1182,,1e kerstdag,
26-12-14,137,vrijdag,2,198,0,2276,14065,1437.88,2948,3751,1374,,2e kerstdag,
27-12-14,2,zaterdag,1,0,930,3856,17324,2365.43,4403,2847,1085,,,
28-12-14,5330,zondag,-1,396,12,5356,19396,2789.97,5179,3437,1346,,,
29-12-14,45912,maandag,4,216,66,8367,34917,3272.71,6415,1053296,250263,,,
30-12-14,18334,dinsdag,5,30,60,6563,28870,2806.09,5735,4266,1497,,,
31-12-14,10459,woensdag,5,318,0,3090,46550,1778.25,3701,4228,1408,,Oudjaarsdag,
01-01-15,138,donderdag,3,168,0,3377,24669,1836.96,3505,3969,1370,,,Nieuwjaarsdag
02-01-15,20230,vrijdag,7,264,276,6396,20796,2857.1,5629,3175,1249,,,
03-01-15,1,zaterdag,4,0,234,3729,15641,2404.96,4339,2895,999,,,
04-01-15,2438,zondag,4,342,0,5939,18293,2985.49,5564,4718,1826,,,
05-01-15,27854,maandag,2,30,0,8123,23846,3746.47,7091,4600,1479,,,
06-01-15,15188,dinsdag,3,216,162,9511,32641,3590.67,6632,1048587,252373,,,
07-01-15,13800,woensdag,5,306,72,8271,23747,3735.99,6574,3675,1225,,,
08-01-15,14163,donderdag,7,0,582,7553,21811,3541.24,6429,3230,1131,,,
09-01-15,15512,vrijdag,10,0,348,6810,18763,2975.96,5712,3833,1549,,,
10-01-15,,zaterdag,10,24,96,3662,14453,2441.67,4325,3320,1382,,,
11-01-15,2131,zondag,6,30,132,6350,19177,3027.95,5817,103578,32259,,,
12-01-15,29177,maandag,8,0,312,13914,38523,4417.13,7971,944858,249443,,,
13-01-15,16343,dinsdag,9,0,714,10590,29476,4419.33,7545,5978,1537,,,
14-01-15,16941,woensdag,4,90,168,9935,26519,4362.12,7449,3747,1304,,,
15-01-15,15760,donderdag,8,0,672,8964,25200,4084.85,7053,3786,1278,,,
16-01-15,16841,vrijdag,6,252,102,7839,21616,3481.33,6362,5841,2423,,,
17-01-15,,zaterdag,3,414,0,3976,15969,2236.91,4102,,,,,
18-01-15,2163,zondag,2,0,780,7309,21106,3476.01,6288,,,,,
19-01-15,30909,maandag,1,0,0,15591,37399,4503.33,8329,936299,194952,,,
20-01-15,15990,dinsdag,1,102,0,8070,24846,4343.53,7549,6109,2446,,,
21-01-15,15499,woensdag,-1,30,0,8107,23735,4566.41,7848,3005,977,,,
22-01-15,14721,donderdag,-1,0,0,8064,46353,4004.41,7359,525961,193908,,,
23-01-15,17203,vrijdag,-3,0,0,7422,31666,3819.08,6734,5880,2438,,,
24-01-15,1,zaterdag,2,276,288,3661,17867,2750.12,4745,4031,1776,,,
25-01-15,2456,zondag,4,0,84,6150,20741,3718.49,6564,5124,2279,,,
26-01-15,24911,maandag,6,12,366,10027,61083,5542.12,9625,5808,2385,,,
27-01-15,16142,dinsdag,5,144,18,10800,57691,5238.74,9455,1038092,245925,,,
28-01-15,16380,woensdag,5,0,270,10153,36248,5463.98,9372,3506,1201,,,
29-01-15,14986,donderdag,2,90,582,8017,32146,5450.28,6981,36380,12411,,,
30-01-15,18106,vrijdag,2,336,390,8443,26506,4285.67,5311,5912,2430,,,
31-01-15,3,zaterdag,1,120,30,4181,19624,3454.84,4111,0,0,,,
01-02-15,2894,zondag,3,78,102,7324,26057,4705.04,5600,98846,28545,,,
02-02-15,25719,maandag,2,228,204,12144,48048,11458.83,10212,976006,246225,,,
03-02-15,15715,dinsdag,2,432,12,10460,37017,13072.76,12654,6299,2431,,,
04-02-15,15963,woensdag,0,294,0,10438,35267,10760.28,13595,3256,1132,,,
05-02-15,14822,donderdag,-1,216,30,9964,33890,7963.29,12234,3359,1210,,,
06-02-15,17418,vrijdag,0,474,0,9301,33746,5564.35,10861,5905,2441,,,
07-02-15,,zaterdag,2,30,0,5326,25854,4624.12,8559,4378,1877,,,
08-02-15,2804,zondag,5,276,0,9168,40256,6259.01,11950,363235,104449,,,
09-02-15,27952,maandag,6,0,30,16435,67526,11173.91,20594,855498,194128,Valentijnsdag,,
10-02-15,17099,dinsdag,6,12,48,16788,92894,12813.66,23318,6325,2641,Valentijnsdag,,
11-02-15,19432,woensdag,4,0,0,20351,100449,13925.43,26564,3547,1206,Valentijnsdag,,
12-02-15,33604,donderdag,3,0,0,26965,94360,15560,29760,1262473,269005,Valentijnsdag,,
13-02-15,105353,vrijdag,5,438,0,31050,93614,14539.87,28626,1294335,269109,Valentijnsdag,,
14-02-15,4,zaterdag,7,96,0,3472,34429,3141.34,7661,,,,Valentijnsdag,
15-02-15,2898,zondag,3,534,0,5182,22813,2436.86,5653,5511,2283,,,
16-02-15,23323,maandag,1,528,0,9037,27947,3495.78,7977,6439,2623,,,
17-02-15,15322,dinsdag,3,144,24,8993,26653,3652.16,7869,22023,8767,,,
18-02-15,14107,woensdag,2,540,0,9051,25951,3936.38,8137,4040,1428,,,
19-02-15,16113,donderdag,4,306,0,9269,31270,3666.65,7727,1081917,243487,,,
20-02-15,18486,vrijdag,5,0,1374,8891,25146,3386.05,7436,6155,2457,,,
21-02-15,3,zaterdag,3,96,306,3881,16059,2122.79,4448,4723,1958,,,
22-02-15,2663,zondag,3,456,174,5868,18746,2694.53,5708,6281,2703,,,
23-02-15,25157,maandag,6,252,204,9572,25787,3857.71,8386,7530,2982,,,
24-02-15,21949,dinsdag,5,216,246,20894,81461,4163.89,10386,1098391,248306,,,
25-02-15,19472,woensdag,5,264,210,9718,35882,3889.05,8190,6888,2430,,,
26-02-15,17207,donderdag,6,0,462,8701,27609,3436.06,7522,8195,2921,,,
27-02-15,20227,vrijdag,5,444,0,8319,27036,2867.67,6627,68391,26573,,,
28-02-15,5,zaterdag,5,414,0,3831,18303,1890.96,4396,4499,1911,,,
01-03-15,2396,zondag,8,420,234,6906,21885,2791.15,6420,4923,2078,,,
02-03-15,27373,maandag,5,408,48,10241,27533,3758.87,8628,6053,2435,,,
03-03-15,17333,dinsdag,4,108,156,10676,42061,3850.29,8935,1092771,261360,,,
04-03-15,16385,woensdag,5,174,18,9708,29124,3623.34,8200,4505,1521,,,
05-03-15,16095,donderdag,6,408,0,8139,19115,3228.07,7147,4440,1545,,,
06-03-15,17373,vrijdag,7,42,0,7713,17425,2932.27,6577,6605,2643,,,
07-03-15,,zaterdag,8,378,0,3223,10761,1787.1,3950,4958,2073,,,
08-03-15,2189,zondag,9,600,0,5354,14203,2340.44,5188,100531,29405,,,
09-03-15,24118,maandag,9,162,0,10425,25411,3538.73,8006,988542,242185,,,
10-03-15,15042,dinsdag,8,522,42,8966,21134,3282.06,7319,8883,3415,,,
11-03-15,14616,woensdag,3,552,0,8880,23120,3324.86,7408,7080,2387,,,
12-03-15,15181,donderdag,5,630,0,7913,20326,2822.8,6717,8160,2765,,,
13-03-15,17110,vrijdag,5,612,0,7422,18801,2538.18,6058,11497,4240,,,
14-03-15,,zaterdag,3,48,36,3512,13536,1893.59,4330,5602,2382,,,
15-03-15,2201,zondag,6,0,54,6768,30096,2675.48,6410,108780,33633,,,
16-03-15,27499,maandag,6,444,0,12163,51077,3210.28,7674,981427,236568,,,
17-03-15,15880,dinsdag,8,636,0,9274,32553,2865.37,6942,5986,2574,,,
18-03-15,15205,woensdag,6,54,0,9577,28004,3053.63,7343,3307,1155,,,
19-03-15,19008,donderdag,7,300,0,14469,36962,2953.64,6950,1085897,250762,,,
20-03-15,19856,vrijdag,5,294,0,7652,22537,2736.43,6310,5328,2302,,,
21-03-15,1,zaterdag,6,162,180,3500,15756,1955.35,4373,2640,1168,,,
22-03-15,2348,zondag,4,450,0,5550,17434,2430.62,5490,3458,1536,,,
23-03-15,24704,maandag,3,552,0,9220,23805,3441.74,8042,,,,,
24-03-15,15967,dinsdag,6,396,90,9442,28601,3203.19,7477,599661,171532,,,
25-03-15,16265,woensdag,6,0,690,9666,31742,3584.43,8086,534439,85739,,,
26-03-15,15339,donderdag,5,108,366,8574,24276,3119.31,7119,6209,2013,,,
27-03-15,18531,vrijdag,6,96,48,7722,20242,2704.98,6238,3304,1552,,,
28-03-15,2,zaterdag,7,48,390,3693,14569,1885.3,4223,5423,2696,,,
29-03-15,2565,zondag,9,12,444,6316,17961,2644.8,5837,,,,,
30-03-15,27523,maandag,7,474,174,11363,44515,4110.09,8688,1075177,233398,,,
31-03-15,17437,dinsdag,9,312,252,10542,57126,4297.6,8740,7949,3681,,,
01-04-15,16705,woensdag,7,360,246,9506,39448,4005.93,7971,2811,967,,,
02-04-15,16817,donderdag,6,354,288,8941,26361,3727.4,7634,3021,1185,,,
03-04-15,18703,vrijdag,7,174,0,7599,22021,3150.23,6468,7719,3556,,,Goede vrijdag
04-04-15,2,zaterdag,5,276,264,2878,14337,2106.49,4086,5410,2690,,,
05-04-15,19,zondag,5,654,0,2859,15702,1852.29,3690,4957,2529,,,1e Paasdag
06-04-15,17990,maandag,7,108,0,6615,19449,2834.12,5726,58737,15766,,,2e Paasdag
07-04-15,15265,dinsdag,7,504,0,10388,30236,3543.81,7520,1028017,233064,,,
08-04-15,17486,woensdag,9,216,0,10890,36732,3664.04,8204,2756,956,,,
09-04-15,16504,donderdag,10,690,0,9197,25678,3009.76,6727,,,,,
10-04-15,16338,vrijdag,11,654,0,6788,17713,2335.3,5232,7701,3582,,,
11-04-15,1,zaterdag,9,198,138,3783,14958,2170.55,4568,5375,2496,,,
12-04-15,2242,zondag,10,618,36,8229,29564,2430.3,5481,1068515,214265,,,
13-04-15,26393,maandag,8,624,0,8960,26565,3542.35,7818,,,,,
14-04-15,14475,dinsdag,12,684,0,8017,21880,3728.81,7268,8809,4254,,,
15-04-15,15189,woensdag,14,762,0,8435,24497,3344.38,6586,590609,165811,,,
16-04-15,15051,donderdag,10,588,0,7981,21509,3360.97,6898,,,,,
17-04-15,16867,vrijdag,9,450,0,7412,22185,2986.53,6486,415,155,,,
18-04-15,46,zaterdag,9,750,0,2365,8730,1459.41,3238,,,,,
19-04-15,3158,zondag,8,492,0,5489,19436,2687.18,5638,5025,2456,,,
20-04-15,20948,maandag,11,756,0,10190,27554,3356.05,7512,174497,47161,,,
21-04-15,16575,dinsdag,10,774,0,13023,37763,3473.25,7349,893553,190097,,,
22-04-15,16401,woensdag,9,186,0,9155,24618,3768.98,7992,1862,711,,,
23-04-15,15890,donderdag,9,528,0,8005,20966,3590.12,7227,3063,1212,,,
24-04-15,17972,vrijdag,12,642,0,7198,18793,3395.17,6405,7383,3413,,,
25-04-15,562,zaterdag,12,162,336,3718,17342,3463.76,5358,3995,2089,,,
26-04-15,325,zondag,11,60,72,4906,26374,3939.88,6175,6075,3026,,,
27-04-15,22048,maandag,8,696,0,5415,18470,3020.64,5381,0,0,,,Koninginnedag/Koningsdag
28-04-15,16051,dinsdag,6,618,12,9534,34599,5116.3,9752,594652,174080,,,
29-04-15,15793,woensdag,9,258,102,9993,37816,5724.11,10068,1102,452,,,
30-04-15,17011,donderdag,10,588,0,9825,38226,6078.27,10395,540009,90201,,,
01-05-15,18353,vrijdag,9,576,0,8481,32641,5065.22,8598,6489,2960,,,
02-05-15,75,zaterdag,10,642,0,3881,18845,3846.75,5424,3709,1832,,,
03-05-15,3580,zondag,13,156,186,7235,37516,6055.51,9245,362763,105411,,,
04-05-15,25335,maandag,15,324,210,10387,45175,6997.93,11121,969622,242227,Moederdag,,
05-05-15,653,dinsdag,15,486,156,12305,43821,8916.79,13182,3125,1241,Moederdag,,Bevrijdingsdag
06-05-15,26677,woensdag,12,492,48,15945,70416,13898.69,17190,201260,61148,Moederdag,,
07-05-15,23510,donderdag,12,432,84,21448,82714,16923.08,20959,1115663,257398,Moederdag,,
08-05-15,62067,vrijdag,14,354,24,24520,78232,19686.95,23569,1000467,108527,Moederdag,,
09-05-15,23275,zaterdag,13,114,132,15421,73770,18323.84,22896,1222971,280357,Moederdag,,
10-05-15,3859,zondag,13,822,0,6415,36628,3992.71,6979,13083,5704,,Moederdag,
11-05-15,30673,maandag,18,630,0,9839,31066,4284.16,7613,12557,5651,,,
12-05-15,18906,dinsdag,15,420,0,10330,28983,4684.53,8398,21550,8960,,,
13-05-15,14908,woensdag,13,600,0,8246,29848,3929.7,6784,757564,224171,,,
14-05-15,199,donderdag,11,510,0,7779,22500,3148.74,5909,5321,2190,,,Hemelvaart
15-05-15,27278,vrijdag,9,516,0,9849,27602,3401.76,6345,611691,142602,,,
16-05-15,12,zaterdag,11,132,204,4197,18042,2636.16,4540,9829,4523,,,
17-05-15,3042,zondag,12,588,0,6393,22208,3362.62,5949,9482,4478,,,
18-05-15,27669,maandag,11,90,198,10011,27341,5030.14,8609,11363,5369,,,
19-05-15,19839,dinsdag,10,432,114,13919,53854,4761.52,8280,1256990,289591,,,
20-05-15,16272,woensdag,11,636,12,9472,28675,4693.92,8117,6932,2763,,,
21-05-15,16517,donderdag,12,720,0,8971,26877,3570.73,7131,8898,3481,,,
22-05-15,20252,vrijdag,15,216,0,8086,22642,3190.08,6255,16000,6665,,,
23-05-15,11,zaterdag,12,384,60,3111,14252,1819.16,3856,10028,4426,,,
24-05-15,19,zondag,13,828,60,3006,11799,1768.59,3437,9984,4437,,,1e Pinksterdag
25-05-15,8392,maandag,12,198,60,8028,28487,3139.98,6779,84474,22996,,,2e Pinksterdag
26-05-15,28425,dinsdag,12,336,0,12496,36462,4057.59,8274,1197774,269197,,,
27-05-15,17709,woensdag,14,390,0,10969,28618,3985.86,8309,3207,1217,,,
28-05-15,19249,donderdag,13,396,42,10401,32639,3950.09,8374,4419,1779,,,
29-05-15,21260,vrijdag,11,54,150,9418,25858,3608.96,7382,10638,4851,,,
30-05-15,188,zaterdag,11,828,0,4313,15520,1857.81,4280,9699,4468,,,
31-05-15,2970,zondag,13,18,462,11896,31756,3450.33,6911,1196903,233499,,,
01-06-15,30821,maandag,13,336,0,9343,26197,4624.19,8448,360,192,,,
02-06-15,15927,dinsdag,15,0,252,9298,27250,4966.02,8711,127443,38548,,,
03-06-15,17054,woensdag,14,354,0,9695,44558,4241.97,7863,1137198,277515,,,
04-06-15,15453,donderdag,16,906,0,7384,23023,3498.23,6190,10612,4238,,,
05-06-15,16307,vrijdag,21,678,90,6473,20740,3049.18,5307,13528,5110,,,
06-06-15,210,zaterdag,16,804,0,3147,12991,2017.89,3414,10566,4043,,,
07-06-15,2882,zondag,14,852,0,5580,21898,3121.59,5177,9396,4081,,,
08-06-15,23512,maandag,13,792,0,9762,29151,5899.37,9475,565,343,,,
09-06-15,15523,dinsdag,12,342,0,9490,27814,5784.34,9643,123955,35555,,,
