Date,Target,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Weekday_dinsdag,Weekday_donderdag,Weekday_maandag,Weekday_vrijdag,Weekday_woensdag,Weekday_zaterdag,Weekday_zondag,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag
04-01-15,2438.0,4.0,342.0,0.0,5939.0,18293.0,2985.49,5564.0,4718.0,1826.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-15,27854.0,2.0,30.0,0.0,8123.0,23846.0,3746.47,7091.0,4600.0,1479.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-15,15188.0,3.0,216.0,162.0,9511.0,32641.0,3590.67,6632.0,1048587.0,252373.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-01-15,13800.0,5.0,306.0,72.0,8271.0,23747.0,3735.99,6574.0,3675.0,1225.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-01-15,14163.0,7.0,0.0,582.0,7553.0,21811.0,3541.24,6429.0,3230.0,1131.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-15,15512.0,10.0,0.0,348.0,6810.0,18763.0,2975.96,5712.0,3833.0,1549.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-15,0.0,10.0,24.0,96.0,3662.0,14453.0,2441.67,4325.0,3320.0,1382.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-15,2131.0,6.0,30.0,132.0,6350.0,19177.0,3027.95,5817.0,103578.0,32259.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-15,29177.0,8.0,0.0,312.0,13914.0,38523.0,4417.13,7971.0,944858.0,249443.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-15,16343.0,9.0,0.0,714.0,10590.0,29476.0,4419.33,7545.0,5978.0,1537.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-15,16941.0,4.0,90.0,168.0,9935.0,26519.0,4362.12,7449.0,3747.0,1304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-15,15760.0,8.0,0.0,672.0,8964.0,25200.0,4084.85,7053.0,3786.0,1278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-15,16841.0,6.0,252.0,102.0,7839.0,21616.0,3481.33,6362.0,5841.0,2423.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-15,0.0,3.0,414.0,0.0,3976.0,15969.0,2236.91,4102.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-15,2163.0,2.0,0.0,780.0,7309.0,21106.0,3476.01,6288.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-15,30909.0,1.0,0.0,0.0,15591.0,37399.0,4503.33,8329.0,936299.0,194952.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-01-15,15990.0,1.0,102.0,0.0,8070.0,24846.0,4343.53,7549.0,6109.0,2446.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-01-15,15499.0,-1.0,30.0,0.0,8107.0,23735.0,4566.41,7848.0,3005.0,977.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-15,14721.0,-1.0,0.0,0.0,8064.0,46353.0,4004.41,7359.0,525961.0,193908.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-15,17203.0,-3.0,0.0,0.0,7422.0,31666.0,3819.08,6734.0,5880.0,2438.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-15,1.0,2.0,276.0,288.0,3661.0,17867.0,2750.12,4745.0,4031.0,1776.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-01-15,2456.0,4.0,0.0,84.0,6150.0,20741.0,3718.49,6564.0,5124.0,2279.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-01-15,24911.0,6.0,12.0,366.0,10027.0,61083.0,5542.12,9625.0,5808.0,2385.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-15,16142.0,5.0,144.0,18.0,10800.0,57691.0,5238.74,9455.0,1038092.0,245925.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-15,16380.0,5.0,0.0,270.0,10153.0,36248.0,5463.98,9372.0,3506.0,1201.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-01-15,14986.0,2.0,90.0,582.0,8017.0,32146.0,5450.28,6981.0,36380.0,12411.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-01-15,18106.0,2.0,336.0,390.0,8443.0,26506.0,4285.67,5311.0,5912.0,2430.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-01-15,3.0,1.0,120.0,30.0,4181.0,19624.0,3454.84,4111.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-15,2894.0,3.0,78.0,102.0,7324.0,26057.0,4705.04,5600.0,98846.0,28545.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-15,25719.0,2.0,228.0,204.0,12144.0,48048.0,11458.83,10212.0,976006.0,246225.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-15,15715.0,2.0,432.0,12.0,10460.0,37017.0,13072.76,12654.0,6299.0,2431.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-15,15963.0,0.0,294.0,0.0,10438.0,35267.0,10760.28,13595.0,3256.0,1132.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-02-15,14822.0,-1.0,216.0,30.0,9964.0,33890.0,7963.29,12234.0,3359.0,1210.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-15,17418.0,0.0,474.0,0.0,9301.0,33746.0,5564.35,10861.0,5905.0,2441.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-15,0.0,2.0,30.0,0.0,5326.0,25854.0,4624.12,8559.0,4378.0,1877.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-02-15,2804.0,5.0,276.0,0.0,9168.0,40256.0,6259.01,11950.0,363235.0,104449.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-15,27952.0,6.0,0.0,30.0,16435.0,67526.0,11173.91,20594.0,855498.0,194128.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-15,17099.0,6.0,12.0,48.0,16788.0,92894.0,12813.66,23318.0,6325.0,2641.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-15,19432.0,4.0,0.0,0.0,20351.0,100449.0,13925.43,26564.0,3547.0,1206.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-15,33604.0,3.0,0.0,0.0,26965.0,94360.0,15560.0,29760.0,1262473.0,269005.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-15,105353.0,5.0,438.0,0.0,31050.0,93614.0,14539.87,28626.0,1294335.0,269109.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-15,4.0,7.0,96.0,0.0,3472.0,34429.0,3141.34,7661.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15-02-15,2898.0,3.0,534.0,0.0,5182.0,22813.0,2436.86,5653.0,5511.0,2283.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-15,23323.0,1.0,528.0,0.0,9037.0,27947.0,3495.78,7977.0,6439.0,2623.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-02-15,15322.0,3.0,144.0,24.0,8993.0,26653.0,3652.16,7869.0,22023.0,8767.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-02-15,14107.0,2.0,540.0,0.0,9051.0,25951.0,3936.38,8137.0,4040.0,1428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-15,16113.0,4.0,306.0,0.0,9269.0,31270.0,3666.65,7727.0,1081917.0,243487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-15,18486.0,5.0,0.0,1374.0,8891.0,25146.0,3386.05,7436.0,6155.0,2457.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-15,3.0,3.0,96.0,306.0,3881.0,16059.0,2122.79,4448.0,4723.0,1958.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-02-15,2663.0,3.0,456.0,174.0,5868.0,18746.0,2694.53,5708.0,6281.0,2703.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-15,25157.0,6.0,252.0,204.0,9572.0,25787.0,3857.71,8386.0,7530.0,2982.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-02-15,21949.0,5.0,216.0,246.0,20894.0,81461.0,4163.89,10386.0,1098391.0,248306.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-02-15,19472.0,5.0,264.0,210.0,9718.0,35882.0,3889.05,8190.0,6888.0,2430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-15,17207.0,6.0,0.0,462.0,8701.0,27609.0,3436.06,7522.0,8195.0,2921.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-02-15,20227.0,5.0,444.0,0.0,8319.0,27036.0,2867.67,6627.0,68391.0,26573.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-15,5.0,5.0,414.0,0.0,3831.0,18303.0,1890.96,4396.0,4499.0,1911.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-15,2396.0,8.0,420.0,234.0,6906.0,21885.0,2791.15,6420.0,4923.0,2078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-15,27373.0,5.0,408.0,48.0,10241.0,27533.0,3758.87,8628.0,6053.0,2435.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-15,17333.0,4.0,108.0,156.0,10676.0,42061.0,3850.29,8935.0,1092771.0,261360.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-03-15,16385.0,5.0,174.0,18.0,9708.0,29124.0,3623.34,8200.0,4505.0,1521.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-15,16095.0,6.0,408.0,0.0,8139.0,19115.0,3228.07,7147.0,4440.0,1545.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-15,17373.0,7.0,42.0,0.0,7713.0,17425.0,2932.27,6577.0,6605.0,2643.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-15,0.0,8.0,378.0,0.0,3223.0,10761.0,1787.1,3950.0,4958.0,2073.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-03-15,2189.0,9.0,600.0,0.0,5354.0,14203.0,2340.44,5188.0,100531.0,29405.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-03-15,24118.0,9.0,162.0,0.0,10425.0,25411.0,3538.73,8006.0,988542.0,242185.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-03-15,15042.0,8.0,522.0,42.0,8966.0,21134.0,3282.06,7319.0,8883.0,3415.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-03-15,14616.0,3.0,552.0,0.0,8880.0,23120.0,3324.86,7408.0,7080.0,2387.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-15,15181.0,5.0,630.0,0.0,7913.0,20326.0,2822.8,6717.0,8160.0,2765.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-15,17110.0,5.0,612.0,0.0,7422.0,18801.0,2538.18,6058.0,11497.0,4240.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-15,0.0,3.0,48.0,36.0,3512.0,13536.0,1893.59,4330.0,5602.0,2382.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-03-15,2201.0,6.0,0.0,54.0,6768.0,30096.0,2675.48,6410.0,108780.0,33633.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-15,27499.0,6.0,444.0,0.0,12163.0,51077.0,3210.28,7674.0,981427.0,236568.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-03-15,15880.0,8.0,636.0,0.0,9274.0,32553.0,2865.37,6942.0,5986.0,2574.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-03-15,15205.0,6.0,54.0,0.0,9577.0,28004.0,3053.63,7343.0,3307.0,1155.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-03-15,19008.0,7.0,300.0,0.0,14469.0,36962.0,2953.64,6950.0,1085897.0,250762.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-15,19856.0,5.0,294.0,0.0,7652.0,22537.0,2736.43,6310.0,5328.0,2302.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-15,1.0,6.0,162.0,180.0,3500.0,15756.0,1955.35,4373.0,2640.0,1168.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-03-15,2348.0,4.0,450.0,0.0,5550.0,17434.0,2430.62,5490.0,3458.0,1536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-03-15,24704.0,3.0,552.0,0.0,9220.0,23805.0,3441.74,8042.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-03-15,15967.0,6.0,396.0,90.0,9442.0,28601.0,3203.19,7477.0,599661.0,171532.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-03-15,16265.0,6.0,0.0,690.0,9666.0,31742.0,3584.43,8086.0,534439.0,85739.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-03-15,15339.0,5.0,108.0,366.0,8574.0,24276.0,3119.31,7119.0,6209.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-15,18531.0,6.0,96.0,48.0,7722.0,20242.0,2704.98,6238.0,3304.0,1552.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-03-15,2.0,7.0,48.0,390.0,3693.0,14569.0,1885.3,4223.0,5423.0,2696.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-03-15,2565.0,9.0,12.0,444.0,6316.0,17961.0,2644.8,5837.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-03-15,27523.0,7.0,474.0,174.0,11363.0,44515.0,4110.09,8688.0,1075177.0,233398.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-03-15,17437.0,9.0,312.0,252.0,10542.0,57126.0,4297.6,8740.0,7949.0,3681.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-15,16705.0,7.0,360.0,246.0,9506.0,39448.0,4005.93,7971.0,2811.0,967.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-04-15,16817.0,6.0,354.0,288.0,8941.0,26361.0,3727.4,7634.0,3021.0,1185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-15,18703.0,7.0,174.0,0.0,7599.0,22021.0,3150.23,6468.0,7719.0,3556.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
04-04-15,2.0,5.0,276.0,264.0,2878.0,14337.0,2106.49,4086.0,5410.0,2690.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-04-15,19.0,5.0,654.0,0.0,2859.0,15702.0,1852.29,3690.0,4957.0,2529.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-04-15,17990.0,7.0,108.0,0.0,6615.0,19449.0,2834.12,5726.0,58737.0,15766.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
07-04-15,15265.0,7.0,504.0,0.0,10388.0,30236.0,3543.81,7520.0,1028017.0,233064.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-04-15,17486.0,9.0,216.0,0.0,10890.0,36732.0,3664.04,8204.0,2756.0,956.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-04-15,16504.0,10.0,690.0,0.0,9197.0,25678.0,3009.76,6727.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-15,16338.0,11.0,654.0,0.0,6788.0,17713.0,2335.3,5232.0,7701.0,3582.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-04-15,1.0,9.0,198.0,138.0,3783.0,14958.0,2170.55,4568.0,5375.0,2496.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-15,2242.0,10.0,618.0,36.0,8229.0,29564.0,2430.3,5481.0,1068515.0,214265.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-04-15,26393.0,8.0,624.0,0.0,8960.0,26565.0,3542.35,7818.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-04-15,14475.0,12.0,684.0,0.0,8017.0,21880.0,3728.81,7268.0,8809.0,4254.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-04-15,15189.0,14.0,762.0,0.0,8435.0,24497.0,3344.38,6586.0,590609.0,165811.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-04-15,15051.0,10.0,588.0,0.0,7981.0,21509.0,3360.97,6898.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-15,16867.0,9.0,450.0,0.0,7412.0,22185.0,2986.53,6486.0,415.0,155.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-04-15,46.0,9.0,750.0,0.0,2365.0,8730.0,1459.41,3238.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-15,3158.0,8.0,492.0,0.0,5489.0,19436.0,2687.18,5638.0,5025.0,2456.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-15,20948.0,11.0,756.0,0.0,10190.0,27554.0,3356.05,7512.0,174497.0,47161.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-15,16575.0,10.0,774.0,0.0,13023.0,37763.0,3473.25,7349.0,893553.0,190097.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-04-15,16401.0,9.0,186.0,0.0,9155.0,24618.0,3768.98,7992.0,1862.0,711.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-04-15,15890.0,9.0,528.0,0.0,8005.0,20966.0,3590.12,7227.0,3063.0,1212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-15,17972.0,12.0,642.0,0.0,7198.0,18793.0,3395.17,6405.0,7383.0,3413.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-04-15,562.0,12.0,162.0,336.0,3718.0,17342.0,3463.76,5358.0,3995.0,2089.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-15,325.0,11.0,60.0,72.0,4906.0,26374.0,3939.88,6175.0,6075.0,3026.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-15,22048.0,8.0,696.0,0.0,5415.0,18470.0,3020.64,5381.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28-04-15,16051.0,6.0,618.0,12.0,9534.0,34599.0,5116.3,9752.0,594652.0,174080.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-04-15,15793.0,9.0,258.0,102.0,9993.0,37816.0,5724.11,10068.0,1102.0,452.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
